date,fav_sum,fav_mean,net_probability_subjective,polls,running_pos_avg,geom_avg
2012-04-27,0.562890523999,0.0804129319998,-2.937109476,43.7,0.165142797036,0.230635275313
2012-04-28,0.245107952723,0.0490215905447,-2.25489204728,43.8,0.147258792917,0.154859571819
2012-04-29,0.652562532289,0.326281266144,-0.347437467711,44.2,0.181404829592,0.406688250988
2012-04-30,2.46659981759,0.274066646399,-2.03340018241,44.2,0.215218010307,0.411120140014
2012-05-01,1.3244196022,0.147157733578,-3.1755803978,44.0,0.175388033733,0.294418185216
2012-05-02,2.6212376854,0.174749179027,-4.8787623146,43.8,0.194255283138,0.296814799934
2012-05-03,1.77663731944,0.161512483586,-3.72336268056,44.1,0.216753461747,0.280656563625
2012-05-04,4.80313972374,0.300196232734,-3.19686027626,44.1,0.211536455065,0.414133143714
2012-05-05,1.84108157219,0.26301165317,-1.65891842781,44.3,0.209325456419,0.408956828993
2012-05-06,0.6565287471,0.32826437355,-0.3434712529,45.0,0.245546784413,0.47870828496
2012-05-07,0.924234235626,0.231058558906,-1.07576576437,45.1,0.256808660389,0.4012749158
2012-05-08,0.918734914167,0.153122485694,-2.08126508583,46.0,0.255130660811,0.308745554249
2012-05-09,1.29907935179,0.162384918974,-2.70092064821,45.4,0.227568398059,0.293596720433
2012-05-10,1.27679967851,0.182399954073,-2.22320032149,45.4,0.21144605824,0.30516045125
2012-05-11,0.974358844181,0.0811965703484,-5.02564115582,45.4,0.162032497599,0.204102871291
2012-05-12,0.709846649321,0.118307774887,-2.29015335068,45.3,0.139482340795,0.215078540619
2012-05-13,0.920397858282,0.0920397858282,-4.07960214172,45.0,0.127265800822,0.186029995007
2012-05-14,0.341091618377,0.0568486030628,-2.65890838162,45.0,0.10615853764,0.141402358704
2012-05-15,1.56103529019,0.223005041455,-1.93896470981,44.8,0.114279555116,0.293582301402
2012-05-16,1.35018062084,0.270036124167,-1.14981937916,44.1,0.15204746588,0.374850953105
2012-05-17,1.97114537053,0.246393171316,-2.02885462947,43.7,0.177664545166,0.376803264422
