date,pos_sum,pos_mean,net_pos,running_pos_avg,delta_pos,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,delta_sup,geom_sup_avg,subj_sum,subj_mean,net_subj,running_subj_avg,delta_subj,geom_subj_avg,polls,delta_polls
2011-03-08,0.744411365487,0.744411365487,0.244411365487,0.703021231264,0.0047236594027,1.19629871591,0.481079061194,0.481079061194,-0.018920938806,0.340665414563,0.0944655955627,0.697395881266,0.0806632110007,0.0806632110007,-0.419336788999,0.138885467555,0.026438910393,0.151761602011,42.4,0.0
2011-03-09,0.686473441441,0.686473441441,0.186473441441,0.707744890667,0.068242133459,1.13055341529,0.673378825088,0.673378825088,0.173378825088,0.435131010126,-0.013205684639,0.91809469656,0.203104934828,0.203104934828,-0.296895065172,0.165324377948,0.0009833982908,0.272303115887,42.4,0.0
2011-03-10,,,,,,,,,,,,,,,,,,,42.4,0.0
2011-03-11,,,,,,,,,,,,,,,,,,,42.4,0.0
2011-03-12,,,,,,,,,,,,,,,,,,,42.4,0.0
2011-03-13,,,,,,,,,,,,,,,,,,,42.4,0.0
2011-03-14,0.814391950725,0.814391950725,0.314391950725,0.775987024126,0.0113328429474,1.24407952234,0.255731088729,0.255731088729,-0.244268911271,0.421925325487,0.0119470467068,0.562873618672,0.424175939204,0.424175939204,-0.075824060796,0.166307776239,-0.0185600583241,0.520738353132,42.4,0.0
2011-03-15,0.823369665296,0.823369665296,0.323369665296,0.787319867073,-0.0041348021882,1.28015929371,0.326848834918,0.326848834918,-0.173151165082,0.433872372194,-0.0023730901538,0.559642648255,0.0194379366695,0.0194379366695,-0.480562063331,0.147747717915,0.0291663577029,0.182199484255,42.4,0.2
2011-03-16,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-17,0.847278901475,0.847278901475,0.347278901475,0.783185064885,-0.0717631382022,1.3186802864,0.420458600271,0.420458600271,-0.079541399729,0.43149928204,-0.0315258341444,0.642499171567,0.157188356387,0.157188356387,-0.342811643613,0.176914075618,-0.00905901664476,0.248918476089,42.6,0.0
2011-03-18,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-19,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-20,0.771191348952,0.385595674476,-0.228808651048,0.711421926683,0.0408061093066,0.871339996771,0.646899780944,0.323449890472,-0.353100219056,0.399973447896,0.002456189882,0.562608847447,0.0707362555538,0.0353681277769,-0.929263744446,0.167855058973,0.101703112118,0.133684983267,42.6,0.0
2011-03-21,0.890503987974,0.890503987974,0.390503987974,0.752228035989,0.0084035744032,1.26909156656,0.685659774498,0.685659774498,0.185659774498,0.402429637778,0.03410982156,0.907253633694,0.711620495416,0.711620495416,0.211620495416,0.269558171091,-0.0807303638366,0.78048524575,42.6,0.0
2011-03-22,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-23,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-24,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-25,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-26,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-27,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-28,0.856409822741,0.856409822741,0.356409822741,0.760631610392,-0.0889744337118,1.31553523917,0.426280196529,0.426280196529,-0.073719803471,0.436539459338,0.013973068653,0.731191102843,0.020524120021,0.020524120021,-0.479475879979,0.188827807254,-0.0023824165581,0.244979125858,42.6,0.0
2011-03-29,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-03-30,0.378497496737,0.378497496737,-0.121502503263,0.671657176681,-0.0670865028496,0.860500997611,0.396714178183,0.396714178183,-0.103285821817,0.450512527991,-0.0352576225532,0.673211534227,0.00752585387902,0.00752585387902,-0.492474146121,0.186445390696,0.0812221173836,0.126617432013,42.6,0.0
2011-03-31,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-01,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-02,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-03,0.511846387227,0.511846387227,0.011846387227,0.604570673831,-0.019408348928,0.886926875212,0.244170487505,0.244170487505,-0.255829512495,0.415254905437,0.0410824097356,0.504814009101,0.563298943305,0.563298943305,0.063298943305,0.26766750808,0.109829380727,0.639615701859,42.6,0.0
2011-04-04,0.577107859672,0.288553929836,-0.422892140328,0.585162324903,-0.0712393910034,0.651757336033,1.0577238783,0.52886193915,0.0577238783,0.456337315173,-0.0469691293464,0.744893531133,1.16903006282,0.584515031412,0.169030062824,0.377496888807,-0.0739877031138,0.778694579289,42.6,0.0
2011-04-05,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-06,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-07,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-08,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-04-09,0.534307032957,0.534307032957,0.034307032957,0.5139229339,0.0052404893154,0.832086116159,0.450814127766,0.450814127766,-0.049185872234,0.409368185827,0.0085717723852,0.717917233003,0.341681979847,0.341681979847,-0.158318020153,0.303509185693,-0.00401458022817,0.590677310628,42.6,0.0
2011-04-10,0.882612269318,0.882612269318,0.382612269318,0.519163423215,0.064176171916,1.21026979796,0.469139058455,0.469139058455,-0.030860941545,0.417939958212,-0.0246835656096,0.737144174596,0.000451218880137,0.000451218880137,-0.49954878112,0.299494605465,0.00808663534392,0.217951723103,42.6,0.0
2011-04-11,1.39875671263,0.699378356317,0.398756712634,0.583339595131,0.0282492185298,1.12265482021,0.54659270027,0.273296350135,-0.45340729973,0.393256392602,0.0365015392144,0.547958469698,0.0959180611972,0.0479590305986,-0.904081938803,0.307581240809,-0.0891616933843,0.171283219776,42.6,-0.4
2011-04-12,3.91855487926,0.653092479876,0.918554879257,0.611588813661,0.0614598073912,1.07216697073,2.56006910146,0.426678183577,-0.439930898539,0.429757931817,-0.0189567830248,0.656153447314,0.7049428583,0.117490476383,-2.2950571417,0.218419547424,-0.0850489481334,0.21192716925,42.2,0.0
2011-04-13,1.19170593358,0.595852966792,0.191705933584,0.673048621052,-0.0058261723492,1.00574404795,0.868156048052,0.434078024026,-0.131843951948,0.410801148792,0.0192628204036,0.682663000627,0.31854058149,0.159270290745,-0.68145941851,0.133370599291,-0.0611358856209,0.254265676575,42.2,-0.2
2011-04-14,0.505176171211,0.505176171211,0.005176171211,0.667222448703,-0.0382568666371,0.898326256883,0.547128229784,0.547128229784,0.047128229784,0.430063969195,-0.0148767305137,0.804211651151,0.0360025517424,0.0360025517424,-0.463997448258,0.0722347136699,0.0104541940198,0.138526088875,42.0,0.9
2011-04-15,2.76531174453,0.691327936133,0.765311744531,0.628965582066,-0.0302072168334,1.0548315268,1.57902162355,0.394755405887,-0.420978376453,0.415187238682,0.0571036742506,0.684106874726,0.210888755916,0.0527221889789,-1.78911124408,0.0826889076896,0.0198711575891,0.126211077338,42.9,0.0
2011-04-16,0.54834227215,0.54834227215,0.04834227215,0.598758365232,0.0132128398022,0.944711120035,0.558814721388,0.558814721388,0.058814721388,0.472290912932,-0.0314732137732,0.824946743496,0.147314818544,0.147314818544,-0.352685181456,0.102560065279,0.0359811909255,0.21154156328,42.9,0.0
2011-04-17,0.719156678887,0.719156678887,0.219156678887,0.611971205035,-0.0005705750588,1.09270068349,0.269312114711,0.269312114711,-0.230687885289,0.440817699159,-0.0336296584458,0.568115235798,0.297396431011,0.297396431011,-0.202603568989,0.138541256204,-0.0301525693093,0.379213870035,42.9,0.0
2011-04-18,,,,,,,,,,,,,,,,,,,42.9,0.5
2011-04-19,,,,,,,,,,,,,,,,,,,43.4,0.3
2011-04-20,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-21,0.593000091498,0.593000091498,0.093000091498,0.611400629976,0.067359554668,1.00004956713,0.265929731797,0.265929731797,-0.234070268203,0.407188040713,-0.0302694587838,0.506679171642,0.00850744419862,0.00850744419862,-0.491492555801,0.108388686895,0.0173011114989,0.134127827624,43.7,0.0
2011-04-22,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-23,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-24,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-25,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-26,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-27,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-28,0.841973944551,0.841973944551,0.341973944551,0.678760184644,0.0183220921242,1.23158057031,0.395780935865,0.395780935865,-0.104219064135,0.37691858193,-0.00921975542995,0.611656946666,0.122508109237,0.122508109237,-0.377491890763,0.125689798394,-0.00415974975236,0.19538155103,43.7,0.0
2011-04-29,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-04-30,0.782938396754,0.782938396754,0.282938396754,0.697082276768,0.0052666933686,1.22844853101,0.348656628737,0.348656628737,-0.151343371263,0.3676988265,-0.0130444259066,0.583838710949,0.0319234402171,0.0319234402171,-0.468076559783,0.121530048642,-0.0132476406156,0.111978909545,43.7,0.0
2011-05-01,,,,,,,,,,,,,,,,,,,43.7,0.0
2011-05-02,0.574675738993,0.574675738993,0.074675738993,0.702348970137,-0.0688843284964,1.03002892327,0.493592591855,0.493592591855,-0.006407408145,0.354654400593,0.0232633919842,0.723407679339,0.0810766154658,0.0810766154658,-0.418923384534,0.108282408026,-0.0544676284301,0.139848420151,43.7,0.0
2011-05-03,0.374735036405,0.374735036405,-0.125264963595,0.63346464164,-0.0353633787482,0.785296257104,0.385629074632,0.385629074632,-0.114370925368,0.377917792577,-0.0290644617498,0.649226641279,0.0250582888603,0.0250582888603,-0.47494171114,0.0538147795958,0.00637986121114,0.0862054657351,43.7,0.0
2011-05-04,,,,,,,,,,,,,,,,,,,43.7,-1.1
2011-05-05,0.832366395514,0.416183197757,-0.167633604486,0.598101262892,0.0081415787756,0.758816681469,0.241214846096,0.120607423048,-0.758785153904,0.348853330827,-0.0081504735084,0.371799761378,0.0808135005086,0.0404067502543,-0.919186499491,0.0601946408069,-0.0243314466596,0.0871785170241,42.6,0.0
2011-05-06,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-05-07,0.882681838429,0.882681838429,0.382681838429,0.606242841668,0.0340505124978,1.20429400762,0.355028568323,0.355028568323,-0.144971431677,0.340702857319,0.0153037841416,0.535968867672,0.000850875938782,0.000850875938782,-0.499149124061,0.0358631941473,-0.00410535812546,0.0444271640919,42.6,0.0
2011-05-08,,,,,,,,,,,,,,,,,,,42.6,0.0
2011-05-09,0.953190959243,0.953190959243,0.453190959243,0.640293354165,0.0062356488286,1.37816430555,0.425175549445,0.425175549445,-0.074824450555,0.356006641461,-0.0519212689122,0.633542389139,0.0113966495898,0.0113966495898,-0.48860335041,0.0317578360218,-0.0153854884262,0.0424695824962,42.6,0.0
2011-05-10,0.605853983136,0.605853983136,0.105853983136,0.646529002994,0.0684189055522,1.09144230041,0.233986247294,0.233986247294,-0.266013752706,0.304085372548,-0.0212530917652,0.468484759183,0.00414917333495,0.00414917333495,-0.495850826665,0.0163723475956,0.0295451838423,0.031443930025,42.6,-0.2
2011-05-11,,,,,,,,,,,,,,,,,,,42.4,0.0
2011-05-12,1.43365912833,0.716829564166,0.433659128332,0.714947908546,0.0433003418612,1.14633913777,0.558727231612,0.279363615806,-0.441272768388,0.282832280783,0.047929765414,0.4774052034,0.345568416144,0.172784208072,-0.654431583856,0.0459175314379,0.00961177266437,0.195379129942,42.4,0.0
2011-05-13,4.42879434944,0.632684907063,0.92879434944,0.758248250407,-0.0647703882974,1.06981966957,2.52179375083,0.360256250118,-0.978206249173,0.330762046197,-0.0468972623162,0.554494320358,0.619259295033,0.0884656135762,-2.88074070497,0.0555293041023,0.0723311907588,0.150213717994,42.4,0.0
2011-05-14,0.558829896942,0.558829896942,0.058829896942,0.69347786211,-0.0626080912471,0.977828029724,0.120542256742,0.120542256742,-0.379457743258,0.283864783881,-0.00934269464153,0.331816518029,0.362506829733,0.362506829733,-0.137493170267,0.127860494861,0.00596249782048,0.419733616624,42.4,0.0
2011-05-15,3.84090301804,0.640150503007,0.840903018045,0.630869770863,-0.0651029277008,1.03311370367,2.27077245742,0.378462076237,-0.729227542576,0.274522089239,-0.0324018934668,0.53645917055,0.247254832153,0.0412091386922,-2.75274516785,0.133822992682,0.00281359223429,0.166436336012,42.4,-0.3
2011-05-16,0.280339344632,0.280339344632,-0.219660655368,0.565766843162,-0.0611371004877,0.681488914842,0.0719767799602,0.0719767799602,-0.42802322004,0.242120195773,0.0322302008536,0.271131645035,0.0182171345064,0.0182171345064,-0.481782865494,0.136636584916,-0.0323487177889,0.0936970085777,42.1,0.0
2011-05-17,0.822288123455,0.411144061727,-0.177711876545,0.504629742674,-0.0225719687726,0.72445740428,0.881029240148,0.440514620074,-0.118970759852,0.274350396626,-0.023860526475,0.57862041609,0.0220812382552,0.0110406191276,-0.977918761745,0.104287867127,0.081060384545,0.0624025434696,42.1,0.0
2011-05-18,1.5594751896,0.5198250632,0.0594751896,0.482057773902,-0.009097532698,0.826540309628,0.722860853229,0.240953617743,-0.777139146771,0.250489870151,0.072217902244,0.444862266173,1.4813026089,0.493767536301,-0.018697391096,0.185348251672,-0.0602540386806,0.531828851181,42.1,0.0
2011-05-19,,,,,,,,,,,,,,,,,,,42.1,0.0
2011-05-20,,,,,,,,,,,,,,,,,,,42.1,0.0
2011-05-21,1.0266844669,0.513342233452,0.026684466904,0.472960241204,0.0223478707436,0.839518708433,0.963263535924,0.481631767962,-0.036736464076,0.322707772395,0.00638830793233,0.661901240035,0.12247327266,0.0612366363299,-0.87752672734,0.125094212991,0.00105564811328,0.212624991857,42.1,0.0
2011-05-22,2.25566957018,0.751889856725,0.755669570176,0.495308111947,0.0897609437859,1.08240423754,1.2312108477,0.410403615899,-0.268789152303,0.329096080328,0.0629441300201,0.642281461716,0.139462137776,0.0464873792586,-1.36053786222,0.126149861105,0.000909091726313,0.138756743675,42.1,0.0
2011-05-23,7.29144063562,0.729144063562,2.29144063562,0.585069055733,0.084571758846,1.1206572843,3.8669743006,0.38669743006,-1.1330256994,0.392040210348,-0.0309026172771,0.623201536145,0.22762593138,0.022762593138,-4.77237406862,0.127058952831,0.0423665578745,0.0903012619292,42.1,0.0
2011-05-24,3.33601142383,0.834002855958,1.33601142383,0.669640814579,0.0083627971036,1.24660723338,1.14400613475,0.286001533689,-0.855993865246,0.361137593071,0.0082982929608,0.521097361785,0.891493634,0.2228734085,-1.108506366,0.169425510706,-0.0922080717679,0.272835125103,42.1,0.0
2011-05-25,0.561639048718,0.561639048718,0.061639048718,0.678003611683,0.0110425780167,1.01268765529,0.282445082547,0.282445082547,-0.217554917453,0.369435886031,-0.0214332315077,0.493136668427,0.0327271774619,0.0327271774619,-0.467272822538,0.0772174389377,0.0187183651658,0.123540602709,42.1,0.0
2011-05-26,,,,,,,,,,,,,,,,,,,42.1,0.0
2011-05-27,1.70566537061,0.568555123536,0.205665370607,0.6890461897,-0.0319389676159,0.970969373005,1.12339683127,0.374465610423,-0.37660316873,0.348002654524,0.00223230448972,0.574139179512,0.464485386476,0.154828462159,-1.03551461352,0.0959358041035,0.00172336586568,0.214753888509,42.1,0.0
2011-05-28,2.96097509323,0.592195018646,0.46097509323,0.657107222084,0.0300171959055,0.977980243162,2.10782569174,0.421565138348,-0.392174308262,0.350234959013,-0.0092225617613,0.638544094412,0.275521042935,0.055104208587,-2.22447895707,0.0976591699691,-0.00364499527039,0.13320630011,42.1,0.0
2011-05-29,1.75846008618,0.879230043089,0.758460086178,0.687124417989,-0.0116427469043,1.26273425159,0.681169242508,0.340584621254,-0.318830757492,0.341012397252,-0.0108263431335,0.576167225333,0.00907523357206,0.00453761678603,-0.990924766428,0.0940141746987,-0.037798755003,0.0647456942247,42.1,0.0
2011-05-30,0.775789121436,0.775789121436,0.275789121436,0.675481671085,0.0785933617776,1.22904396463,0.231869818021,0.231869818021,-0.268130181979,0.330186054119,0.072239438038,0.455977069268,0.0338796334849,0.0338796334849,-0.466120366515,0.0562154196957,0.0289902508278,0.0739768419547,42.1,0.0
2011-05-31,,,,,,,,,,,,,,,,,,,42.1,0.0
2011-06-01,0.954605857606,0.954605857606,0.454605857606,0.754075032863,0.0450833673721,1.41249058248,0.643642272737,0.643642272737,0.143642272737,0.402425492157,0.00752043652873,0.83665784035,0.177678431601,0.177678431601,-0.322321568399,0.0852056705235,-0.00404017818886,0.215424134027,42.1,-0.5
2011-06-02,3.17588784158,0.793971960396,1.17588784158,0.799158400235,-0.00504982973624,1.30203859073,1.64827117227,0.412067793067,-0.351728827732,0.409945928685,0.0119756553686,0.694203455985,0.538510284858,0.134627571215,-1.46148971514,0.0811654923347,0.0203222384074,0.205864264873,41.6,0.0
2011-06-03,3.40167521979,0.566945869965,0.401675219789,0.794108570498,-0.0544514007162,1.05905800483,2.88866049114,0.481443415191,-0.111339508856,0.421921584054,0.0051131697849,0.743741575379,0.940292403743,0.156715400624,-2.05970759626,0.101487730742,0.0552350644969,0.231219307007,41.6,0.0
2011-06-04,1.21394607902,0.606973039508,0.213946079016,0.739657169782,-0.0467634906628,1.03900310326,0.732300940357,0.366150470178,-0.267699059643,0.427034753839,0.0151319024276,0.640938072983,0.561425878541,0.280712939271,-0.438574121459,0.156722795239,0.00956158184104,0.36342732799,41.6,0.0
2011-06-05,3.25183000873,0.541971668122,0.251830008732,0.692893679119,-0.013188968293,0.958523234217,1.84517598095,0.307529330159,-1.15482401904,0.442166656266,-0.0662858011587,0.559872536614,0.490125256141,0.0816875426901,-2.50987474386,0.16628437708,-0.0226468226126,0.199720045023,41.6,0.0
2011-06-06,1.77732203228,0.888661016141,0.777322032282,0.679704710826,0.0123792984418,1.27987065024,0.624426533887,0.312213266943,-0.375573466113,0.375880855108,0.0771894174892,0.541191979865,0.128888637077,0.0644443185383,-0.871111362923,0.143637554467,-0.026848658856,0.149187173268,41.6,-0.1
2011-06-07,,,,,,,,,,,,,,,,,,,41.5,-0.1
2011-06-08,0.855868452605,0.855868452605,0.355868452605,0.692084009268,0.0463089839308,1.32086412568,0.798014880513,0.798014880513,0.298014880513,0.453070272597,-0.0417274311137,1.01737132117,0.00038427693471,0.00038427693471,-0.499615723065,0.116788895612,-0.0121381835483,0.0682840733654,41.4,1.1
2011-06-09,0.798490789619,0.798490789619,0.298490789619,0.738392993199,-0.023521140567,1.28600032632,0.272806259622,0.272806259622,-0.227193740378,0.411342841483,-0.008433497078,0.608074151629,0.0960244828825,0.0960244828825,-0.403975517118,0.104650712063,-0.0479752104743,0.139836834631,42.5,0.0
2011-06-10,0.978734673346,0.489367336673,-0.021265326654,0.714871852632,0.067774382566,0.975357490705,0.647965969577,0.323982984789,-0.352034030423,0.402909344405,0.0620974599366,0.578418580743,0.0816737737981,0.0408368868991,-0.918326226202,0.0566755015889,-0.0159669006498,0.0968430416465,42.5,0.0
2011-06-11,0.880843580952,0.880843580952,0.380843580952,0.782646235198,-0.0401530015264,1.2913176791,0.618016629842,0.618016629842,0.118016629842,0.465006804342,0.0391041401259,0.854875507624,0.00185303944136,0.00185303944136,-0.498146960559,0.0407086009392,-0.00513807419627,0.0477717857552,42.5,0.0
2011-06-12,1.37579201702,0.687896008509,0.375792017018,0.742493233672,-0.0431063635365,1.16390874046,1.01546793515,0.507733967573,0.015467935146,0.504110944468,-0.0655646630696,0.808701836346,0.0775078951138,0.0387539475569,-0.922492104886,0.0355705267429,0.00968428182648,0.0702240031864,42.5,0.0
2011-06-13,1.92100990477,0.640336634922,0.421009904767,0.699386870135,-0.0612670491341,1.09408756699,1.4105746955,0.470191565165,-0.089425304505,0.438546281398,0.0234214209989,0.770692821388,0.146417058201,0.0488056860671,-1.3535829418,0.0452548085694,0.0460044878093,0.082338182565,42.5,0.0
2011-06-14,,,,,,,,,,,,,,,,,,,42.5,0.3
2011-06-15,1.47646663185,0.492155543949,-0.023533368154,0.638119821001,0.0830992765868,0.926213947032,1.16974009385,0.389913364617,-0.33025990615,0.461967702397,0.0075182534531,0.683572076286,0.978140765787,0.326046921929,-0.521859234213,0.0912592963787,-0.00592552650465,0.361827649503,42.8,0.0
2011-06-16,0.904863719607,0.904863719607,0.404863719607,0.721219097588,-0.0705550769731,1.2929085488,0.361574252054,0.361574252054,-0.138425747946,0.46948595585,-0.0769119096067,0.633411417158,0.0112092543758,0.0112092543758,-0.488790745624,0.085333769874,0.0212106126567,0.116753758866,42.8,0.0
2011-06-17,1.05613639217,0.528068196086,0.056136392173,0.650664020615,-0.0344037965224,0.997815845537,0.466914163617,0.233457081808,-0.533085836383,0.392574046243,-0.010735253583,0.488944263809,0.21581220545,0.107906102725,-0.78418779455,0.106544382531,0.0204740255579,0.165486323584,42.8,0.0
2011-06-18,,,,,,,,,,,,,,,,,,,42.8,0.0
2011-06-19,1.03175405179,0.515877025897,0.031754051794,0.616260224092,0.0488455829217,0.924881967361,0.908115399316,0.454057699658,-0.091884600684,0.38183879266,-0.0599669495414,0.669480942429,0.282248150693,0.141124075346,-0.717751849307,0.127018408089,-0.00591073352599,0.204999207602,42.8,0.0
2011-06-20,0.884564549531,0.884564549531,0.384564549531,0.665105807014,0.0336256611018,1.266406017,0.170356817458,0.170356817458,-0.329643182542,0.321871843119,-0.00779459995563,0.422016587149,0.0192520184372,0.0192520184372,-0.480747981563,0.121107674563,-0.0631783455033,0.0933152172716,42.8,0.0
2011-06-21,1.32056769891,0.660283849457,0.320567698915,0.698731468116,-0.0510472287121,1.12028394466,0.701880729677,0.350940364838,-0.298119270323,0.314077243163,-0.0136410492925,0.54517622396,0.0203103888248,0.0101551944124,-0.979689611175,0.0579293290593,0.00456354171588,0.0583158630949,42.8,0.0
2011-06-22,1.29925515209,0.649627576047,0.299255152093,0.647684239404,0.0702601166305,1.08602455813,0.586738011183,0.293369005591,-0.413261988817,0.300436193871,0.0060334671523,0.507836398268,0.0680539259104,0.0340269629552,-0.93194607409,0.0624928707752,-0.0166094413224,0.0689651212613,42.8,0.0
2011-06-23,1.75873755848,0.879368779239,0.758737558478,0.717944356034,-0.0326708025164,1.30554237318,0.52724883514,0.26362441757,-0.47275116486,0.306469661023,-0.0452681270858,0.469825367921,0.0497177922257,0.0248588961129,-0.950282207774,0.0458834294528,-0.0246504621763,0.0588142092537,42.8,0.0
