date,pos_sum,pos_mean,net_pos,running_pos_avg,geom_pos_avg,sup_sum,sup_mean,net_sup,running_sup_avg,geom_sup_avg,obj_sum,obj_mean,net_obj,running_obj_avg,geom_obj_avg,polls
2012-03-23,5.61095266326,0.623439184806,1.11095266326,0.585869275501,1.01263099573,4.04736552871,0.449707280967,-0.452634471293,0.410812990061,0.699288958531,5.2692664886,0.585474054289,0.769266488602,0.766639176041,1.12085903691,48.4
2012-03-24,6.30392844676,0.700436494084,1.80392844676,0.625808267318,1.09300336161,3.91368865766,0.434854295296,-0.586311342336,0.401977769308,0.700819415399,7.86847103662,0.874274559625,3.36847103662,0.768416938528,1.346109138,48.3
2012-03-25,4.80632115625,0.600790144532,0.806321156254,0.617320576707,1.01468848931,3.11012747477,0.388765934346,-0.889872525235,0.404432027905,0.658012218536,6.46694709196,0.808368386495,2.46694709196,0.774291259465,1.32503017538,48.1
2012-03-26,14.8529289606,0.675133134574,3.85292896063,0.648755861794,1.07398779703,8.89013666467,0.404097121121,-2.10986333533,0.411680413668,0.663973191904,18.9769725653,0.862589662058,7.97697256528,0.804405328822,1.37967983593,48.6
2012-03-27,18.9237631776,0.652543557849,4.42376317762,0.650468503169,1.06460240417,12.9800121135,0.447586624604,-1.51998788648,0.425002251267,0.707613495304,24.8432766173,0.856664710941,10.3432766173,0.797474274682,1.38837977206,48.1
2012-03-28,14.2446047316,0.647482033256,3.24460473164,0.655277072859,1.05962479274,9.56674120811,0.434851873096,-1.43325879189,0.422031169693,0.705588284064,17.3561084488,0.788914020398,6.35610844877,0.838162267903,1.32591640197,48.8
2012-03-29,15.2089411674,0.563294117312,1.70894116743,0.627848597505,0.974916750252,10.381330087,0.384493706928,-3.11866991296,0.411959052019,0.656742109252,19.2801113599,0.714078198516,5.78011135994,0.806122995682,1.2373498639,48.7
2012-03-30,13.7460829633,0.572753456802,1.74608296325,0.622241259959,0.96347985041,6.13316808782,0.255548670326,-5.86683191218,0.385315599215,0.516417807198,19.9890268726,0.83287611969,7.98902687256,0.811024542321,1.33201457187,47.7
2012-03-31,7.72221522411,0.702019565828,2.22221522411,0.62761854621,1.08604461184,3.7085186262,0.337138056927,-1.7914813738,0.371923786376,0.561058305557,9.13192698924,0.83017518084,3.63192698924,0.804541646077,1.34793051371,47.7
2012-04-01,5.99022903842,0.748778629803,1.99022903842,0.6468655606,1.16121060103,2.64285547109,0.330356933886,-1.35714452891,0.348477848232,0.557858959543,6.53551158522,0.816938948153,2.53551158522,0.796596493519,1.34090318512,47.7
2012-04-02,10.5917409474,0.706116063157,3.09174094735,0.65859236658,1.14210531908,6.86214210667,0.457476140445,-0.637857893331,0.353002701702,0.682783339312,10.7923591116,0.719490607438,3.29235911157,0.782711810927,1.24320697657,47.7
2012-04-03,7.1371051044,0.5947587587,1.1371051044,0.664885294858,1.03164988326,4.85695859056,0.404746549213,-1.14304140944,0.357053270159,0.660026521574,8.88342371524,0.740285309603,2.88342371524,0.787953233145,1.23992373795,47.6
