date,pos_sum,pos_mean,net_pos_sums,polls,running_pos_avg
2011-11-14,2.03076275868,0.253845344836,-1.96923724132,46.2,-1.26537493402
2011-11-15,3.95108057793,0.232416504584,-4.54891942207,46.1,-1.69911090792
2011-11-16,2.31189073467,0.256876748297,-2.18810926533,45.9,-1.83739629118
2011-11-17,7.63824146174,0.424346747875,-1.36175853826,46.2,-2.40044989725
2011-11-18,5.59786172024,0.466488476686,-0.402138279764,46.2,-2.09403254935
2011-11-19,2.41654425668,0.345220608098,-1.08345574332,46.2,-1.91687624975
2011-11-20,6.96929562647,0.696929562647,1.96929562647,46.2,-0.61323324004
2011-11-21,3.87804258902,0.387804258902,-1.12195741098,46.2,-0.400002869169
2011-11-22,5.15955796208,0.286642109004,-3.84044203792,46.1,-0.895739569101
2011-11-23,3.90913076572,0.390913076572,-1.09086923428,46.2,-1.03348576001
2011-11-24,0.187661642476,0.0625538808254,-1.31233835752,46.2,-1.07926228285
2011-11-25,7.41674528904,0.570518868387,0.916745289036,46.2,-1.28977235033
2011-11-26,0.388809561483,0.0972023903708,-1.61119043852,46.3,-1.38761895584
2011-11-27,8.59594780541,0.781449800492,3.09594780541,45.9,-0.000340987174627
2011-11-28,1.96185387807,0.326975646345,-1.03814612193,45.9,0.0102036352963
2011-11-29,6.78120635532,0.753467372813,2.28120635532,45.9,0.728912577864
2011-11-30,9.62530642548,0.300790825796,-6.37469357452,45.9,-0.729375194848
2011-12-01,3.47543974773,0.289619978978,-2.52456025227,45.9,-0.912049157598
2011-12-02,6.30761938104,0.394226211315,-1.69238061896,45.6,-1.86971484247
2011-12-03,1.92867392033,0.321445653389,-1.07132607967,45.6,-1.87635083402
2011-12-04,1.99731519576,0.998657597882,0.997315195764,45.6,-2.13312906593
2011-12-05,1.55801125698,0.389502814245,-0.441988743019,45.6,-0.946588099629
2011-12-06,5.78084265885,0.38538951059,-1.71915734115,45.6,-0.785507517407
2011-12-07,9.35216034523,0.584510021577,1.35216034523,45.6,-0.176599324568
2011-12-08,4.61899496424,0.288687185265,-3.38100503576,45.9,-0.638535115786
2011-12-09,8.66567824553,0.541604890346,0.665678245528,45.9,-0.704862505834
2011-12-10,0.36179459028,0.18089729514,-0.63820540972,45.9,-0.744105839174
2011-12-11,2.1501487081,0.307164101157,-1.3498512919,45.9,-0.670244629323
2011-12-12,3.48745756355,0.435932195444,-0.512542436449,45.9,-1.04318518566
2011-12-13,5.8711788531,0.419369918078,-1.1288211469,46.0,-0.592748407889
2011-12-14,5.42007463042,0.451672885868,-0.579925369583,46.4,-0.841869130911
2011-12-15,4.22954632315,0.352462193596,-1.77045367685,46.4,-1.06831878434
2011-12-16,2.1969196591,0.366153276517,-0.803080340896,46.4,-0.958964594135
2011-12-17,4.69635157843,0.587043947304,0.696351578429,46.4,-0.71718579116
2011-12-18,4.33824412138,0.394385829216,-1.16175587862,46.4,-0.723772737503
2011-12-19,2.87497071506,0.479161785843,-0.125029284942,46.4,-0.632793520575
2011-12-20,3.97890631226,0.331575526022,-2.02109368774,46.9,-0.682921522753
2011-12-21,0.971355870904,0.194271174181,-1.5286441291,46.9,-0.828034280393
2011-12-22,3.43348563872,0.490497948389,-0.0665143612764,47.1,-0.980607468334
2011-12-23,1.15071523481,0.287678808703,-0.849284765187,47.1,-0.918113245648
2011-12-24,0.570225989005,0.142556497251,-1.42977401099,47.1,-1.17906219086
2011-12-25,1.98892127137,0.662973757124,0.488921271371,47.1,-0.677059199037
2011-12-26,3.54967883232,0.394408759146,-0.950321167683,47.1,-0.561394606754
2011-12-27,2.16154828733,0.432309657465,-0.338451712674,47.1,-0.615782077034
2011-12-28,3.57000660521,0.510000943602,0.0700066052122,47.1,-0.431923802954
2011-12-29,5.95090244498,0.595090244498,0.950902444976,46.6,0.0442114882403
2011-12-30,2.10389296688,0.420778593377,-0.396107033116,46.6,-0.132794172657
2011-12-31,2.55058232159,0.510116464318,0.0505823215883,46.6,0.0673865251971
2012-01-01,3.76032565889,0.235020353681,-4.23967434111,46.6,-0.71285800049
2012-01-02,1.97284904071,0.657616346904,0.472849040713,46.6,-0.63228951339
2012-01-03,6.31776039116,0.451268599369,-0.682239608837,46.6,-0.958917924153
2012-01-04,6.89308975746,0.362794197761,-2.60691024254,46.6,-1.40107856604
2012-01-05,4.58080911113,0.508978790125,0.080809111126,46.9,-1.39503320813
2012-01-06,6.88445500426,0.327831190679,-3.61554499574,46.9,-1.27020733905
2012-01-07,6.53233009231,0.466595006593,-0.467669907694,46.9,-1.45831112874
2012-01-08,5.26767251398,0.478879319453,-0.232327486021,46.9,-1.36832870417
2012-01-09,3.86497758552,0.351361598684,-1.63502241448,46.7,-1.17395113856
2012-01-10,17.0765876074,0.632466207682,3.5765876074,46.7,-0.474795439306
2012-01-11,5.83207087048,0.448620836191,-0.667929129523,46.9,0.114727733937
2012-01-12,7.51381846473,0.417434359152,-1.48618153527,46.9,-0.0889745915781
2012-01-13,3.72637377344,0.310531147787,-2.27362622656,46.9,-0.497234339686
2012-01-14,11.149921804,0.696870112753,3.14992180405,46.9,0.459754504019
2012-01-15,4.97135210378,0.451941100344,-0.52864789622,47.3,-0.361292596706
2012-01-16,6.54431538951,0.594937762683,1.04431538951,46.2,-0.0188436928989
2012-01-17,3.99546047699,0.28539003407,-3.00453952301,46.5,-0.322515290448
2012-01-18,6.9887567785,0.635341525318,1.4887567785,46.9,0.429961310564
2012-01-19,9.29494271277,0.320515265958,-5.20505728723,46.9,-1.24103450769
2012-01-20,6.96599143161,0.535845494739,0.465991431613,46.9,-1.04210664212
2012-01-21,8.12281283724,0.738437530658,2.62281283724,46.9,-0.726407152579
2012-01-22,9.68181671481,0.744755131909,3.18181671481,46.9,0.510864094986
2012-01-23,6.00509651148,0.600509651148,1.00509651148,47.0,0.414132041583
2012-01-24,11.0977702848,0.482511751513,-0.402229715209,47.1,1.37469755599
2012-01-25,24.7706912652,0.458716504911,-2.22930873482,47.1,0.835637522699
2012-01-26,18.6513851865,0.490825925961,-0.348614813465,47.3,0.241351992559
2012-01-27,16.2821326574,0.626235871439,3.28213265741,47.2,0.261415181078
2012-01-28,7.44267216292,0.465167010183,-0.557327837077,47.3,-0.0510696886337
2012-01-29,2.02922816349,0.18447528759,-3.47077183651,47.2,-0.664778112895
2012-01-30,4.73851104041,0.394875920034,-1.26148895959,47.5,-0.471214157848
2012-01-31,3.78125513758,0.222426772799,-4.71874486242,47.5,-1.34524016764
2012-02-01,9.44512651849,0.497111922026,-0.0548734815082,47.5,-2.01264139542
2012-02-02,8.34568675622,0.43924667138,-1.15431324378,47.4,-2.13203847676
2012-02-03,6.38420288642,0.580382080583,0.884202886417,47.3,-1.26104353217
2012-02-04,2.64209997498,0.377442853568,-0.857900025021,47.4,-1.18032574526
2012-02-05,8.14723140953,0.479248906443,-0.352768590473,47.7,-0.307130490873
2012-02-06,7.59987746554,0.584605958887,1.09987746554,48.5,-0.076180301464
2012-02-07,10.7372303636,0.488055925618,-0.262769636394,48.3,0.102128420013
2012-02-08,9.44000870663,0.429091304847,-1.55999129337,48.1,-0.386710415944
2012-02-09,13.5569492654,0.521421125593,0.556949265408,48.3,-0.103740557858
2012-02-10,7.23738899867,0.402077166593,-1.76261100133,48.4,-0.38570904003
2012-02-11,9.91628531531,0.495814265766,-0.0837146846884,48.3,-0.622427470075
2012-02-12,0.675739786018,0.0750821984465,-3.82426021398,48.1,-1.33472558559
2012-02-13,9.47999090118,0.451428138151,-1.02000909882,48.6,-1.22672914668
2012-02-14,6.03437614463,0.232091390178,-6.96562385537,48.8,-2.73124377084
2012-02-15,15.3839203671,0.51279734557,0.383920367104,48.9,-2.30193749715
2012-02-16,6.47314912083,0.340692058991,-3.02685087917,49.1,-2.89056473605
2012-02-17,5.61958437535,0.330563786785,-2.88041562465,49.2,-2.70179581818
2012-02-18,5.1626244721,0.397124959392,-1.3373755279,49.3,-2.765269104
2012-02-19,4.70375106961,0.427613733601,-0.796248930389,49.1,-1.531394119
2012-02-20,6.58403193528,0.36577955196,-2.41596806472,49.0,-2.09137180537
2012-02-21,2.45492625879,0.245492625879,-2.54507374121,48.9,-1.99501637777
