date,pos_sum,pos_mean,net_pos_sums,polls
2012-03-01,3.67609532175,0.193478701145,-5.82390467825,44.4
2012-03-02,2.99215075854,0.299215075854,-2.00784924146,44.3
2012-03-03,0.741911622445,0.123651937074,-2.25808837756,44.3
2012-03-04,2.8519081479,0.19012720986,-4.6480918521,44.4
2012-03-05,2.06792603766,0.206792603766,-2.93207396234,44.4
2012-03-06,6.2974824912,0.31487412456,-3.7025175088,44.3
2012-03-07,14.2392239453,0.290596407047,-10.2607760547,44.3
2012-03-08,9.03741251496,0.410791477953,-1.96258748504,44.5
2012-03-09,3.96505360473,0.330421133728,-2.03494639527,44.8
2012-03-10,6.32889333123,0.421926222082,-1.17110666877,45.0
2012-03-11,1.44225121742,0.131113747039,-4.05774878258,45.5
2012-03-12,2.39991744631,0.266657494035,-2.10008255369,45.5
2012-03-13,5.03082806888,0.457348006262,-0.469171931121,44.5
2012-03-14,12.3136382042,0.439772793008,-1.68636179579,44.0
2012-03-15,3.50724591736,0.233816394491,-3.99275408264,44.1
2012-03-16,2.55586416225,0.255586416225,-2.44413583775,44.0
2012-03-17,2.8069760368,0.400996576686,-0.6930239632,43.6
2012-03-18,0.940867604459,0.117608450557,-3.05913239554,43.8
2012-03-19,3.32308253905,0.207692658691,-4.67691746095,44.0
2012-03-20,3.26907956098,0.233505682927,-3.73092043902,43.9
2012-03-21,5.80619837638,0.21504438431,-7.69380162362,43.8
2012-03-22,3.84864424076,0.213813568931,-5.15135575924,43.4
2012-03-23,4.14731431215,0.27648762081,-3.35268568785,43.6
2012-03-24,0.754948173502,0.125824695584,-2.2450518265,43.4
2012-03-25,1.95553227687,0.162961023072,-4.04446772313,43.6
2012-03-26,1.62955415814,0.181061573126,-2.87044584186,43.3
2012-03-27,0.644282730234,0.161070682559,-1.35571726977,43.5
2012-03-28,1.73484058281,0.216855072851,-2.26515941719,43.4
2012-03-29,5.57666014564,0.428973857357,-0.923339854359,43.7
2012-03-30,4.67072421777,0.311381614518,-2.82927578223,43.0
2012-03-31,1.57156341316,0.39289085329,-0.428436586841,43.2
2012-04-01,2.48065235239,0.275628039155,-2.01934764761,43.0
2012-04-02,3.15239520461,0.262699600384,-2.84760479539,43.3
2012-04-03,4.2057248518,0.280381656786,-3.2942751482,43.3
2012-04-04,6.42174304735,0.267572626973,-5.57825695265,43.6
2012-04-05,6.70166124404,0.268066449761,-5.79833875596,43.6
2012-04-06,6.09320105491,0.507766754576,0.0932010549142,43.4
2012-04-07,0.128763306628,0.0214605511047,-2.87123669337,43.1
2012-04-08,0.448276793685,0.448276793685,-0.051723206315,43.1
2012-04-09,1.19925758245,0.399752527483,-0.30074241755,43.3
2012-04-10,3.50036304674,0.291696920561,-2.49963695326,43.2
2012-04-11,4.36103871606,0.198229032548,-6.63896128394,43.2
2012-04-12,9.24355377698,0.513530765388,0.243553776981,43.6
2012-04-13,6.1711491578,0.440796368414,-0.828850842201,44.2
2012-04-14,4.16739413129,0.416739413129,-0.832605868705,44.2
2012-04-15,3.18938867073,0.797347167683,1.18938867073,44.2
2012-04-16,5.80651334439,0.580651334439,0.806513344388,44.1
2012-04-17,5.79969574932,0.414263982094,-1.20030425068,44.1
2012-04-18,3.23051862537,0.293683511397,-2.26948137463,45.3
2012-04-19,3.3685308195,0.374281202167,-1.1314691805,44.7
2012-04-20,2.24379708936,0.249310787706,-2.25620291064,44.6
2012-04-21,1.58226744005,0.197783430006,-2.41773255995,44.5
2012-04-22,0.962885769717,0.962885769717,0.462885769717,44.4
2012-04-23,3.25299455288,0.180721919604,-5.74700544712,44.3
2012-04-24,2.57628010715,0.198175392858,-3.92371989285,44.1
2012-04-25,7.47295505905,0.39331342416,-2.02704494095,44.0
2012-04-26,3.85316972966,0.321097477472,-2.14683027034,43.9
2012-04-27,2.32570582182,0.332243688832,-1.17429417818,43.7
2012-04-28,2.9689578691,0.59379157382,0.468957869098,43.8
2012-04-29,0.177356392471,0.0886781962357,-0.822643607529,44.2
2012-04-30,3.66092891009,0.406769878899,-0.839071089906,44.2
2012-05-01,4.07849253768,0.45316583752,-0.421507462316,44.0
2012-05-02,4.17629553619,0.278419702412,-3.32370446381,43.8
2012-05-03,4.67935083339,0.425395530308,-0.820649166607,44.1
2012-05-04,3.12700672499,0.195437920312,-4.87299327501,44.1
2012-05-05,1.46386398347,0.20912342621,-2.03613601653,44.3
2012-05-06,0.0136811925319,0.00684059626595,-0.986318807468,45.0
2012-05-07,0.948443548085,0.237110887021,-1.05155645192,45.1
2012-05-08,3.94366688433,0.657277814055,0.94366688433,46.0
2012-05-09,1.3906645714,0.173833071424,-2.6093354286,45.4
2012-05-10,3.04749897303,0.435356996147,-0.452501026974,45.4
2012-05-11,2.85934130496,0.23827844208,-3.14065869504,45.4
2012-05-12,1.33074708011,0.221791180018,-1.66925291989,45.3
2012-05-13,5.06937942625,0.506937942625,0.0693794262466,45.0
2012-05-14,0.818716808072,0.136452801345,-2.18128319193,45.0
2012-05-15,0.0927295805556,0.0132470829365,-3.40727041944,44.8
2012-05-16,2.96802066784,0.593604133568,0.468020667841,44.1
2012-05-17,1.76348491068,0.220435613835,-2.23651508932,43.7
2012-05-18,1.8386545051,0.306442417517,-1.1613454949,44.1
2012-05-19,1.39384250847,0.278768501693,-1.10615749153,44.1
2012-05-20,0.907713580907,0.181542716181,-1.59228641909,43.9
2012-05-21,0.239117277471,0.0597793193679,-1.76088272253,43.9
2012-05-22,5.5918470508,0.55918470508,0.591847050799,43.6
2012-05-23,2.22589845305,0.247322050339,-2.27410154695,43.8
2012-05-24,5.47238648939,0.608042943265,0.972386489388,43.6
2012-05-25,2.0506983105,0.410139662099,-0.449301689504,43.8
2012-05-26,1.05924160728,0.52962080364,0.0592416072809,43.6
2012-05-27,2.3651660183,0.337880859757,-1.1348339817,43.6
2012-05-28,1.99831543814,0.666105146045,0.498315438135,43.6
2012-05-29,6.96242289256,0.386801271809,-2.03757710744,43.6
2012-05-30,3.48174678046,0.248696198604,-3.51825321954,43.7
2012-05-31,1.45669095933,0.182086369916,-2.54330904067,43.6
2012-06-01,2.01438684103,0.671462280345,0.514386841034,44.3
2012-06-02,1.34419333817,0.224032223029,-1.65580666183,44.5
2012-06-03,1.76592386134,0.88296193067,0.76592386134,45.6
2012-06-04,1.63372938104,0.326745876209,-0.866270618957,45.4
2012-06-05,3.3728948941,0.33728948941,-1.6271051059,44.7
2012-06-06,1.01211999216,0.168686665359,-1.98788000784,44.7
2012-06-07,0.510171381379,0.0850285635632,-2.48982861862,44.7
2012-06-08,0.685525031427,0.342762515713,-0.314474968573,44.5
2012-06-09,0.289789546881,0.0579579093762,-2.21021045312,45.0
2012-06-10,0.00930882832792,0.00465441416396,-0.990691171672,45.1
2012-06-11,0.171381511981,0.0244830731401,-3.32861848802,44.9
2012-06-12,1.96679535198,0.393359070395,-0.533204648023,44.6
2012-06-13,1.71229639449,0.342459278898,-0.787703605508,44.9
2012-06-14,5.87847572853,0.489872977377,-0.121524271472,44.9
2012-06-15,6.15406215445,0.410270810297,-1.34593784555,44.9
2012-06-16,6.36992197625,0.636992197625,1.36992197625,44.9
2012-06-17,3.52433913565,0.391593237294,-0.975660864351,44.9
2012-06-18,4.76924570238,0.529916189153,0.269245702381,44.9
2012-06-19,1.61718778261,0.269531297101,-1.38281221739,45.0
2012-06-20,5.28801843352,0.528801843352,0.288018433521,44.4
2012-06-21,6.32196922258,0.451569230185,-0.678030777417,44.5
2012-06-22,2.78709543104,0.278709543104,-2.21290456896,44.3
2012-06-23,3.37522036401,0.482174337716,-0.124779635989,44.3
2012-06-24,1.92689376816,0.321148961359,-1.07310623184,44.2
2012-06-25,0.871454972932,0.435727486466,-0.128545027068,44.2
2012-06-26,0.185202800334,0.061734266778,-1.31479719967,44.2
2012-06-27,0.933378201232,0.155563033539,-2.06662179877,43.9
2012-06-28,0.44243068918,0.110607672295,-1.55756931082,43.7
2012-06-29,1.0819350062,0.120215000689,-3.4180649938,43.7
2012-06-30,1.62295185383,0.405737963457,-0.37704814617,43.8
